1.675807864530767799e-01 8.571768844970966064e-19
1.691329517029648288e-01 9.301137544135606251e-19
1.706994934038407741e-01 1.009236215715270952e-18
1.722805447131394163e-01 1.095066640202873991e-18
1.738762400216251336e-01 1.188171213703120710e-18
1.754867149648151325e-01 1.289163671696550492e-18
1.771121064345088092e-01 1.398709276875255393e-18
1.787525525904235524e-01 1.517529017625425906e-18
1.804081928719382943e-01 1.646404338046858929e-18
1.820791680099463072e-01 1.786182176457462560e-18
1.837656200388171623e-01 1.937780298543502799e-18
1.854676923084698781e-01 2.102193211915259678e-18
1.871855294965579508e-01 2.280498633865767758e-18
1.889192776207666291e-01 2.473864361697400274e-18
1.906690840512252627e-01 2.683555591713434796e-18
1.924350975230331440e-01 2.910943155994434703e-18
1.942174681489025889e-01 3.157512260685007854e-18
1.960163474319185917e-01 3.424871742299936112e-18
1.978318882784164678e-01 3.714764471597053153e-18
1.996642450109794020e-01 4.029078469188049940e-18
2.015135733815557606e-01 4.369858654021675519e-18
2.033800305846981404e-01 4.739319861858450929e-18
2.052637752709252084e-01 5.139860859371253693e-18
2.071649675602069418e-01 5.574079435121829915e-18
2.090837690555750750e-01 6.044788843710419440e-18
2.110203428568595829e-01 6.555035334827281171e-18
2.129748535745520366e-01 7.108117297771212773e-18
2.149474673437980488e-01 7.707606031054084879e-18
2.169383518385184784e-01 8.357367863311847792e-18
2.189476762856621406e-01 9.061588430356564206e-18
2.209756114795902449e-01 9.824798820021651803e-18
2.230223297965937823e-01 1.065190342688839147e-17
2.250880052095461659e-01 1.154821070873379595e-17
2.271728133026905405e-01 1.251946581539220996e-17
2.292769312865649556e-01 1.357188593871772892e-17
2.314005380130653433e-01 1.471219932493842888e-17
2.335438139906478860e-01 1.594768611602117316e-17
2.357069413996727703e-01 1.728622280508137512e-17
2.378901041078894107e-01 1.873633126090226569e-17
2.400934876860652545e-01 2.030723036539469526e-17
2.423172794237599681e-01 2.200889227543326960e-17
2.445616683452445927e-01 2.385210310604992691e-17
2.468268452255692191e-01 2.584852837703755282e-17
2.491130026067789327e-01 2.801078413430955699e-17
2.514203348142797223e-01 3.035251230733280347e-17
2.537490379733570722e-01 3.288846337569339745e-17
2.560993100258459054e-01 3.563458601557800046e-17
2.584713507469563742e-01 3.860812119075533761e-17
2.608653617622548881e-01 4.182770529506436852e-17
2.632815465648021269e-01 4.531348274696178581e-17
2.657201105324505375e-01 4.908722539103224973e-17
2.681812609453014806e-01 5.317246075019593938e-17
2.706652070033240820e-01 5.759461134410738166e-17
2.731721598441377297e-01 6.238114560919023475e-17
2.757023325609583853e-01 6.756173902094131832e-17
2.782559402207124832e-01 7.316844729413804191e-17
2.808331998823171971e-01 7.923589451658917427e-17
2.834343306151309583e-01 8.580147572962866990e-17
2.860595535175742832e-01 9.290557231474469233e-17
2.887090917359235731e-01 1.005917855729415134e-16
2.913831704832787195e-01 1.089071910343536219e-16
2.940820170587063465e-01 1.179026083342893111e-16
2.968058608665602449e-01 1.276328893546507784e-16
2.995549334359813853e-01 1.381572338801067707e-16
3.023294684405777311e-01 1.495395280557879784e-16
3.051297017182869609e-01 1.618487039451026753e-16
3.079558712914226004e-01 1.751591295110087209e-16
3.108082173869063936e-01 1.895510273026194146e-16
3.136869824566876908e-01 2.051109242335389482e-16
3.165924111983521860e-01 2.219321347004319934e-16
3.195247505759212792e-01 2.401152770462511094e-16
3.224842498408441727e-01 2.597688337697506036e-16
3.254711605531848129e-01 2.810097513888148182e-16
3.284857366030044523e-01 3.039640759976072258e-16
3.315282342319424425e-01 3.287676450167261149e-16
3.345989120549973661e-01 3.555668298787295038e-16
3.376980310825091203e-01 3.845193260851480955e-16
3.408258547423452245e-01 4.157950016832283424e-16
3.439826489022925204e-01 4.495768082536623097e-16
3.471686818926561502e-01 4.860617620883191630e-16
3.503842245290674784e-01 5.254619874951800599e-16
3.536295501355042337e-01 5.680058385880360033e-16
3.569049345675229801e-01 6.139391019821630433e-16
3.602106562357070829e-01 6.635262789303730811e-16
3.635469961293320007e-01 7.170519609197174759e-16
3.669142378402492910e-01 7.748223083946622542e-16
3.703126675869926610e-01 8.371666250621498836e-16
3.737425742391063954e-01 9.044390355632728531e-16
3.772042493416998821e-01 9.770202864545518259e-16
3.806979871402286220e-01 1.055319676562940744e-15
3.842240846055059444e-01 1.139777114066447688e-15
3.877828414589456485e-01 1.230865312509844271e-15
3.913745601980384570e-01 1.329092130658277288e-15
3.949995461220644488e-01 1.435003075147605821e-15
3.986581073580440782e-01 1.549183977092122363e-15
4.023505548869291681e-01 1.672263848903750941e-15
4.060772025700364329e-01 1.804917913945392102e-15
4.098383671757261926e-01 1.947870830563003012e-15
4.136343684063275017e-01 2.101900151919338094e-15
4.174655289253136892e-01 2.267840010458305886e-15
4.213321743847287526e-01 2.446585027265897530e-15
4.252346334528682159e-01 2.639094474035743799e-15
4.291732378422157823e-01 2.846396690695315087e-15
4.331483223376400016e-01 3.069593800657611367e-15
4.371602248248503964e-01 3.309866714889397047e-15
4.412092863191188208e-01 3.568480463606716109e-15
4.452958509942655518e-01 3.846789848129374494e-15
4.494202662119142766e-01 4.146245402054308887e-15
4.535828825510187512e-01 4.468399799293927513e-15
4.577840538376618529e-01 4.814914577048305683e-15
4.620241371751311887e-01 5.187567252531063079e-15
4.663034929742730927e-01 5.588258967287179133e-15
4.706224849841281754e-01 6.019022508667083103e-15
4.749814803228500915e-01 6.482030731321971532e-15
4.793808495089109667e-01 6.979605579650446894e-15
4.838209664925955944e-01 7.514227663748761936e-15
4.883022086877879531e-01 8.088546208768974621e-15
4.928249570040513783e-01 8.705389648747460957e-15
4.973895958790063854e-01 9.367776865672032887e-15
5.019965133110082522e-01 1.007892900721028023e-14
5.066461008921266940e-01 1.084228191822693768e-14
5.113387538414325695e-01 1.166149922472832105e-14
5.160748710385907323e-01 1.254048615453985692e-14
5.208548550577662972e-01 1.348340411668472271e-14
5.256791122018422691e-01 1.449468592901464686e-14
5.305480525369572486e-01 1.557905192101600418e-14
5.354620899273606627e-01 1.674152676452071838e-14
5.404216420705915125e-01 1.798745716864638049e-14
5.454271305329833064e-01 1.932253047337988751e-14
5.504789807854970629e-01 2.075279401545167276e-14
5.555776222398876030e-01 2.228467555514994892e-14
5.607234882852032420e-01 2.392500460313921401e-14
5.659170163246243224e-01 2.568103458856800829e-14
5.711586478126431388e-01 2.756046612666610761e-14
5.764488282925875895e-01 2.957147129826039510e-14
5.817880074344933261e-01 3.172271888257460759e-14
5.871766390733256236e-01 3.402340085118112166e-14
5.926151812475554115e-01 3.648325972198379543e-14
5.981040962380940185e-01 3.911261680902960396e-14
6.036438506075867405e-01 4.192240211125055694e-14
6.092349152400710066e-01 4.492418480951316095e-14
6.148777653810023613e-01 4.813020505887210885e-14
6.205728806776501516e-01 5.155340737944680710e-14
6.263207452198688019e-01 5.520747400040711474e-14
6.321218475812451221e-01 5.910686007418572649e-14
6.379766808606281980e-01 6.326683045085663285e-14
6.438857427240419762e-01 6.770349647078671640e-14
6.498495354469889795e-01 7.243385438630813946e-14
6.558685659571430460e-01 7.747582513735595818e-14
6.619433458774390822e-01 8.284829432124838135e-14
6.680743915695613877e-01 8.857115359152227169e-14
6.742622241778342129e-01 9.466534295019014974e-14
6.805073696735207678e-01 1.011528940582647865e-13
6.868103588995302378e-01 1.080569740664656945e-13
6.931717276155404672e-01 1.154019298902603719e-13
6.995920165435373095e-01 1.232133337757950831e-13
7.060717714137773049e-01 1.315180291023822045e-13
7.126115430111746862e-01 1.403441762146403091e-13
7.192118872221188175e-01 1.497212990729017708e-13
7.258733650817250638e-01 1.596803326406271738e-13
7.325965428215228670e-01 1.702536693432278981e-13
7.393819919175865785e-01 1.814752044949080375e-13
7.462302891391110471e-01 1.933803840900723265e-13
7.531420165974369585e-01 2.060062516087915239e-13
7.601177617955326982e-01 2.193914913749759841e-13
7.671581176779301847e-01 2.335764740133437567e-13
7.742636826811268858e-01 2.486033011419388476e-13
7.814350607844544605e-01 2.645158458059093403e-13
7.886728615614150284e-01 2.813597940333060850e-13
7.959777002314982752e-01 2.991826849774896291e-13
8.033501977124734017e-01 3.180339469477875675e-13
8.107909806731685709e-01 3.379649320469587581e-13
8.183006815867391870e-01 3.590289487678939149e-13
8.258799387844265594e-01 3.812812910948047665e-13
8.335293965098191649e-01 4.047792652427437013e-13
8.412497049736118448e-01 4.295822118539321962e-13
8.490415204088745948e-01 4.557515240202723420e-13
8.569055051268349432e-01 4.833506626928152091e-13
8.648423275731723647e-01 5.124451664329756625e-13
8.728526623848376076e-01 5.431026564365967766e-13
8.809371904473990433e-01 5.753928354370755266e-13
8.890965989529157065e-01 6.093874825608400955e-13
8.973315814583522343e-01 6.451604416012836554e-13
9.056428379445290444e-01 6.827876008132512117e-13
9.140310748756228509e-01 7.223468692006699057e-13
9.224970052592174063e-01 7.639181438704151406e-13
9.310413487069073568e-01 8.075832691628699027e-13
9.396648314954693104e-01 8.534259887063285557e-13
9.483681866285923467e-01 9.015318905251879944e-13
9.571521538991860645e-01 9.519883408754695393e-13
9.660174799522645017e-01 1.004884409341027915e-12
9.749649183484084825e-01 1.060310788230086252e-12
9.839952296278228205e-01 1.118359700247256242e-12
9.931091813749796104e-01 1.179124794810378972e-12
1.002307548283864813e+00 1.242701033720792262e-12
1.011591112223829692e+00 1.309184569466756538e-12
1.020960662306046762e+00 1.378672615838866595e-12
1.030416994950587695e+00 1.451263304315192345e-12
1.039960913954119937e+00 1.527055524568202834e-12
1.049593230558227175e+00 1.606148757954211647e-12
1.059314763518369951e+00 1.688642910460139719e-12
1.069126339173476437e+00 1.774638128088725857e-12
1.079028791516183805e+00 1.864234585786084039e-12
1.089022962263729966e+00 1.957532289442923008e-12
1.099109700929496558e+00 2.054630864560921903e-12
1.109289864895222522e+00 2.155629312815635826e-12
1.119564319483878467e+00 2.260625791286592751e-12
1.129933938033221841e+00 2.369717357204509490e-12
1.140399601970032428e+00 2.482999705511243959e-12
1.150962200885032205e+00 2.600566926757134717e-12
1.161622632608501737e+00 2.722511225082074430e-12
1.172381803286598689e+00 2.848922622067077498e-12
1.183240627458378214e+00 2.979888689350633845e-12
1.194200028133531877e+00 3.115494266787269969e-12
1.205260936870842459e+00 3.255821146873940690e-12
1.216424293857367722e+00 3.400947788272342232e-12
1.227691047988359374e+00 3.550949006513095095e-12
1.239062156947915883e+00 3.705895671329746428e-12
1.250538587290390691e+00 3.865854403263221707e-12
1.262121314522547166e+00 4.030887248522931319e-12
1.273811323186478273e+00 4.201051408909295965e-12
1.285609606943295402e+00 4.376398930458006674e-12
1.297517168657587039e+00 4.556976372351257176e-12
1.309535020482667012e+00 4.742824522696305999e-12
1.321664183946605009e+00 4.933978177423532669e-12
1.333905690039058456e+00 5.130465804460863923e-12
1.346260579298909743e+00 5.332309187355458125e-12
1.358729901902709924e+00 5.539523316216758470e-12
1.371314717753944867e+00 5.752116126223083183e-12
1.384016096573131405e+00 5.970088113272439048e-12
1.396835117988739272e+00 6.193432241320459144e-12
1.409772871628966362e+00 6.422133708628604844e-12
1.422830457214352640e+00 6.656169711620104128e-12
1.436008984651259812e+00 6.895509361361380640e-12
1.449309574126216305e+00 7.140113395547379558e-12
1.462733356201129542e+00 7.389934110087989950e-12
1.476281471909389742e+00 7.644915351422199178e-12
1.489955072852854334e+00 7.904992276145222193e-12
1.503755321299737435e+00 8.170091257649393398e-12
1.517683390283405043e+00 8.440129979779125139e-12
1.531740463702079946e+00 8.715017303007523102e-12
1.545927736419477005e+00 8.994653261749721450e-12
1.560246414366368573e+00 9.278929238229736766e-12
1.574697714643085611e+00 9.567727812745849160e-12
1.589282865622977603e+00 9.860922905016286585e-12
1.604003107056820143e+00 1.015837999935260251e-11
1.618859690178197752e+00 1.045995607871776806e-11
1.633853877809861022e+00 1.076549987743364256e-11
1.648986944471063865e+00 1.107485217205328120e-11
1.664260176485903076e+00 1.138784571052995682e-11
1.679674872092653315e+00 1.170430552261173780e-11
1.695232341554119726e+00 1.202404948438495853e-11
1.710933907269014176e+00 1.234688823112500334e-11
1.726780903884355567e+00 1.267262535503025821e-11
1.742774678408918643e+00 1.300105824544819204e-11
1.758916590327732843e+00 1.333197805668022378e-11
1.775208011717634315e+00 1.366516983480058849e-11
1.791650327363900175e+00 1.400041349008305575e-11
1.808244934877951238e+00 1.433748380231744563e-11
1.824993244816151883e+00 1.467615069345275137e-11
1.841896680799711028e+00 1.501618002757039060e-11
1.858956679635686449e+00 1.535733382002640909e-11
1.876174691439120190e+00 1.569937064537749012e-11
1.893552179756294640e+00 1.604204622288282933e-11
1.911090621689137237e+00 1.638511382125248452e-11
1.928791508020777812e+00 1.672832457566450045e-11
1.946656343342261231e+00 1.707142813268819973e-11
1.964686646180445306e+00 1.741417310949883453e-11
1.982883949127070888e+00 1.775630734472971686e-11
2.001249798969036320e+00 1.809757863746248540e-11
2.019785756819878486e+00 1.843773515165553998e-11
2.038493398252462896e+00 1.877652573315258440e-11
2.057374313432912327e+00 1.911370045789726889e-11
2.076430107255774260e+00 1.944901098615121204e-11
2.095662399480432203e+00 1.978221102027732313e-11
2.115072824868794665e+00 2.011305684506024957e-11
2.134663033324244008e+00 2.044130783352088505e-11
2.154434690031882926e+00 2.076672649257767636e-11
2.174389475600079003e+00 2.108907876727541640e-11
2.194529086203312662e+00 2.140813507155705506e-11
2.214855233726359174e+00 2.172367022636556391e-11
2.235369645909794922e+00 2.203546341711278424e-11
2.256074066496859931e+00 2.234329906087715059e-11
2.276970255381679298e+00 2.264696707656669170e-11
2.298059988758851091e+00 2.294626277095976635e-11
2.319345059274427356e+00 2.324098742497491885e-11
2.340827276178292671e+00 2.353094845185452432e-11
2.362508465477945574e+00 2.381595949053530446e-11
2.384390470093719738e+00 2.409584102624383592e-11
2.406475150015424003e+00 2.437041979951666051e-11
2.428764382460450122e+00 2.463952928613414075e-11
2.451260062033338016e+00 2.490301059750373256e-11
2.473964100886812290e+00 2.516071157370955445e-11
2.496878428884325540e+00 2.541248688882404385e-11
2.520004993764092038e+00 2.565819898377790180e-11
2.543345761304648178e+00 2.589771762781131132e-11
2.566902715491949927e+00 2.613091940941533682e-11
2.590677858688006818e+00 2.635768848913190667e-11
2.614673211801091135e+00 2.657791687133766806e-11
2.638890814457510281e+00 2.679150331485789953e-11
2.663332725174980542e+00 2.699835389313633012e-11
2.688001021537605340e+00 2.719838235823181592e-11
2.712897800372466417e+00 2.739150925876348326e-11
2.738025177927856380e+00 2.757766248942493013e-11
2.763385290053169463e+00 2.775677679527812042e-11
2.788980292380439430e+00 2.792879397764723974e-11
2.814812360507579214e+00 2.809366269102813534e-11
2.840883690183302779e+00 2.825133802729412599e-11
2.867196497493768259e+00 2.840178186065916532e-11
2.893753019050949948e+00 2.854496238598867613e-11
2.920555512182744895e+00 2.868085425736293349e-11
2.947606255124856300e+00 2.880943776689442285e-11
2.974907547214439507e+00 2.893069978049398962e-11
3.002461709085547881e+00 2.904463259334468845e-11
3.030271082866395904e+00 2.915123397780489499e-11
3.058338032378432381e+00 2.925050755709418501e-11
3.086664943337272149e+00 2.934246201585041400e-11
3.115254223555486757e+00 2.942711085806069402e-11
3.144108303147263417e+00 2.950447297410108358e-11
3.173229634734975768e+00 2.957457182760751190e-11
3.202620693657650897e+00 2.963743540462869586e-11
3.232283978181377915e+00 2.969309579113529921e-11
3.262222009711668314e+00 2.974158979396978122e-11
3.292437333007767197e+00 2.978295769640838586e-11
3.322932516398971359e+00 2.981724408754679166e-11
3.353710152002929767e+00 2.984449715063008250e-11
3.384772855945980208e+00 2.986476815278280554e-11
3.416123268585526951e+00 2.987811208488294170e-11
3.447764054734463901e+00 2.988458705108286455e-11
3.479697903887691179e+00 2.988425440426266660e-11
3.511927530450728252e+00 2.987717727309071626e-11
3.544455673970432485e+00 2.986342316914936789e-11
3.577285099367871535e+00 2.984306085869104286e-11
3.610418597173337130e+00 2.981616156848845214e-11
3.643858983763543780e+00 2.978280002157053129e-11
3.677609101601031494e+00 2.974305182807857117e-11
3.711671819475763634e+00 2.969699445719744715e-11
3.746050032748990954e+00 2.964470852255728109e-11
3.780746663599348523e+00 2.958627593504522915e-11
3.815764661271247693e+00 2.952177946385727529e-11
3.851107002325569351e+00 2.945130402703559276e-11
3.886776690892664199e+00 2.937493593957617256e-11
3.922776758927717378e+00 2.929276305789604663e-11
3.959110266468457873e+00 2.920487495052781047e-11
3.995780301895268671e+00 2.911136097866997240e-11
4.032789982193706102e+00 2.901231195422919061e-11
4.070142453219436796e+00 2.890782097005731802e-11
4.107840889965644671e+00 2.879798092835799803e-11
4.145888496832910164e+00 2.868288513179326802e-11
4.184288507901579024e+00 2.856262936511413456e-11
4.223044187206673072e+00 2.843730919923996487e-11
4.262158829015322503e+00 2.830701970048706288e-11
4.301635758106792551e+00 2.817185853215675761e-11
4.341478330055091206e+00 2.803192316629647202e-11
4.381689931514189063e+00 2.788731069850721228e-11
4.422273980505897484e+00 2.773811979029625986e-11
4.463233926710395316e+00 2.758444974631420105e-11
4.504573251759455665e+00 2.742639948625284474e-11
4.546295469532398492e+00 2.726406842635544859e-11
4.588404126454757481e+00 2.709755634491370702e-11
4.630902801799737567e+00 2.692696329504145218e-11
4.673795107992461340e+00 2.675239078492729111e-11
4.717084690917014100e+00 2.657393890545729898e-11
4.760775230226366617e+00 2.639170750980071924e-11
4.804870439655129388e+00 2.620579871881620428e-11
4.849374067335233462e+00 2.601631428607086282e-11
4.894289896114528915e+00 2.582335458623573284e-11
4.939621743878317872e+00 2.562702134543840988e-11
4.985373463873892241e+00 2.542741676408823611e-11
5.031548945038052167e+00 2.522464244719908652e-11
5.078152112327670942e+00 2.501880042982516688e-11
5.125186927053329455e+00 2.480999241866325768e-11
5.172657387216015756e+00 2.459832020900201663e-11
5.220567527846974087e+00 2.438388589022960258e-11
5.268921421350672318e+00 2.416679185919127566e-11
5.317723177850966820e+00 2.394714015758153094e-11
5.366976945540472776e+00 2.372503242817322893e-11
5.416686911033150587e+00 2.350057012491274049e-11
5.466857299720179419e+00 2.327385610335129693e-11
5.517492376129121467e+00 2.304499330858508364e-11
5.568596444286411540e+00 2.281408234306964435e-11
5.620173848083184431e+00 2.258122420399008035e-11
5.672228971644539541e+00 2.234652103014343790e-11
5.724766239702178794e+00 2.211007460468731219e-11
5.777790117970501349e+00 2.187198584393090679e-11
5.831305113526219053e+00 2.163235515122354366e-11
5.885315775191449106e+00 2.139128351071318215e-11
5.939826693920355005e+00 2.114887298232059914e-11
5.994842503189406813e+00 2.090522370242331706e-11
6.050367879391215453e+00 2.066043425422140304e-11
6.106407542232038743e+00 2.041460485915298718e-11
6.162966255132937832e+00 2.016783518732408788e-11
6.220048825634706624e+00 1.992022310025483331e-11
6.277660105806500468e+00 1.967186683031825682e-11
6.335804992658247592e+00 1.942286487569356134e-11
6.394488428556936555e+00 1.917331341629727395e-11
6.453715401646700656e+00 1.892330982401640589e-11
6.513490946272800564e+00 1.867295199147711534e-11
6.573820143409582428e+00 1.842233428345609975e-11
6.634708121092346644e+00 1.817155112333528599e-11
6.696160054853217858e+00 1.792069691848562836e-11
6.758181168161105035e+00 1.766986407773476122e-11
6.820776732865679648e+00 1.741914481038328195e-11
6.883952069645496330e+00 1.716863061371642046e-11
6.947712548460232895e+00 1.691841156479281712e-11
7.012063589007176745e+00 1.666857834950547918e-11
7.077010661181887485e+00 1.641921969312760113e-11
7.142559285543123693e+00 1.617042119838251128e-11
7.208715033782132409e+00 1.592226942566345927e-11
7.275483529196227650e+00 1.567485049030037137e-11
7.342870447166760073e+00 1.542824675245751115e-11
7.410881515641563944e+00 1.518254052985113798e-11
7.479522515621821910e+00 1.493781390418387022e-11
7.548799281653431059e+00 1.469414525133814239e-11
7.618717702322991059e+00 1.445161197907271420e-11
7.689283720758304241e+00 1.421029157479445180e-11
7.760503335133568825e+00 1.397025862135066120e-11
7.832382599179193328e+00 1.373158623961449569e-11
7.904927622696416911e+00 1.349434663951017069e-11
7.978144572076623753e+00 1.325860933358414335e-11
8.052039670825472228e+00 1.302444245736448390e-11
8.126619200091939277e+00 1.279191217809834858e-11
8.201889499202202671e+00 1.256108226111193815e-11
8.277856966198472222e+00 1.233201592324497060e-11
8.354528058382861389e+00 1.210477414210205881e-11
8.431909292866249572e+00 1.187941485151085684e-11
8.510007247122242546e+00 1.165599483944691524e-11
8.588828559546245245e+00 1.143456913416753581e-11
8.668379930019769475e+00 1.121519000149257309e-11
8.748668120479907273e+00 1.099790753788628863e-11
8.829699955494085373e+00 1.078277040563366415e-11
8.911482322840194925e+00 1.056982520400738600e-11
8.994022174092043187e+00 1.035911591378655510e-11
9.077326525210223096e+00 1.015068434331719754e-11
9.161402457138510869e+00 9.944570050833823838e-12
9.246257116405740106e+00 9.740810561419428170e-12
9.331897715733234122e+00 9.539442172719011127e-12
9.418331534647945702e+00 9.340497967105175861e-12
9.505565920101185284e+00 9.144008024529644021e-12
9.593608287093140063e+00 8.950002264091792489e-12
9.682466119303116514e+00 8.758507413723092889e-12
9.772146969725715948e+00 8.569547045623501566e-12
9.862658461312820535e+00 8.383144302346634072e-12
9.954008287621517681e+00 8.199319212533908542e-12
1.004620421346811909e+01 8.018089954915620339e-12
1.013925407558815017e+01 7.839473096782243274e-12
1.023316578330244475e+01 7.663482173242008978e-12
1.032794731918950859e+01 7.490129135844169015e-12
1.042360673976401486e+01 7.319423850513111007e-12
1.052015217616158260e+01 7.151374053939516296e-12
1.061759183482999269e+01 6.985986144162556934e-12
1.071593399822670101e+01 6.823263907732536851e-12
1.081518702552287969e+01 6.663208930981859618e-12
1.091535935331390839e+01 6.505821983536833268e-12
1.101645949633655519e+01 6.351101817316783481e-12
1.111849604819270532e+01 6.199044739268883045e-12
1.122147768207979723e+01 6.049645943670892430e-12
1.132541315152810846e+01 5.902898884319879481e-12
1.143031129114478972e+01 5.758794406648937598e-12
1.153618101736477541e+01 5.617323071900853025e-12
1.164303132920875683e+01 5.478474216477951338e-12
1.175087130904807431e+01 5.342233854809310222e-12
1.185971012337669173e+01 5.208587298691406107e-12
1.196955702359042562e+01 5.077519899237097844e-12
1.208042134677327262e+01 4.949014208558445345e-12
1.219231251649110170e+01 4.823051503419755079e-12
1.230524004359260992e+01 4.699612984224693256e-12
1.241921352701782588e+01 4.578677564797021431e-12
1.253424265461399756e+01 4.460223098451739556e-12
1.265033720395902783e+01 4.344226952107691961e-12
1.276750704319264607e+01 4.230665062591700083e-12
1.288576213185517894e+01 4.119512934643448645e-12
1.300511252173408216e+01 4.010744740252627505e-12
1.312556835771842501e+01 3.904333517488420316e-12
1.324713987866116938e+01 3.800252342293638296e-12
1.336983741824945859e+01 3.698473271415643000e-12
1.349367140588305602e+01 3.598967274504024447e-12
1.361865236756080400e+01 3.501704914726016458e-12
1.374479092677536940e+01 3.406656310982185209e-12
1.387209780541619786e+01 3.313790826931647909e-12
1.400058382468096241e+01 3.223077508164968768e-12
1.413025990599533444e+01 3.134485085487941217e-12
1.426113707194127933e+01 3.047981586968155795e-12
1.439322644719405986e+01 2.963534871809172176e-12
1.452653925946780511e+01 2.881112700205071698e-12
1.466108684046983690e+01 2.800682194160376491e-12
1.479688062686395433e+01 2.722210386663214107e-12
1.493393216124252199e+01 2.645664375510043644e-12
1.507225309310755712e+01 2.571010689530890327e-12
1.521185517986103442e+01 2.498215914128073497e-12
1.535275028780421103e+01 2.427247209583471614e-12
1.549495039314631306e+01 2.358070905109965974e-12
1.563846758302245732e+01 2.290653157426710610e-12
1.578331405652116004e+01 2.224961184568348440e-12
1.592950212572122126e+01 2.160961750099427184e-12
1.607704421673822637e+01 2.098621298320026611e-12
1.622595287078086201e+01 2.037907050973268929e-12
1.637624074521687589e+01 1.978786166943182585e-12
1.652792061464894147e+01 1.921225731908673302e-12
1.668100537200057332e+01 1.865193451461881006e-12
1.683550802961200432e+01 1.810657095649194589e-12
1.699144172034625555e+01 1.757584575205442790e-12
1.714881969870538470e+01 1.705944195147447022e-12
1.730765534195723276e+01 1.655704573255496605e-12
1.746796215127244878e+01 1.606834643597257329e-12
1.762975375287204471e+01 1.559303715800811276e-12
1.779304389918576135e+01 1.513081275916786305e-12
1.795784647002095014e+01 1.468137188276786244e-12
1.812417547374235838e+01 1.424441851473932247e-12
1.829204504846292068e+01 1.381965927783949545e-12
1.846146946324547145e+01 1.340680449817107616e-12
1.863246311931559163e+01 1.300557043946759503e-12
1.880504055128580987e+01 1.261567671617197342e-12
1.897921642839098766e+01 1.223684516810109069e-12
1.915500555573526853e+01 1.186880379638369343e-12
1.933242287555043859e+01 1.151128582301316016e-12
1.951148346846614956e+01 1.116402706631077136e-12
1.969220255479171655e+01 1.082676909193118736e-12
1.987459549580981744e+01 1.049925729563930363e-12
2.005867779508231763e+01 1.018124031360738615e-12
2.024446509976803199e+01 9.872474978230414015e-13
2.043197320195269739e+01 9.572720190048570261e-13
2.062121803999141534e+01 9.281737753309233686e-13
2.081221569986337983e+01 8.999298477190644027e-13
2.100498241653913922e+01 8.725175281286008296e-13
2.119953457536069408e+01 8.459144312673334432e-13
2.139588871343419996e+01 8.200989144484278583e-13
